Ryans,Tenda,Router,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/e/tenda-f3-1.jpg,F3, Tenda F3 300MBPS Wireless N Router (3xAntenna),"Tk 1,200","BrandTendaModelTenda F3Network standardsIEEE802.11b,g,nData transfer rate300MbpsSecurity protocolsWPA, WPA2, WPA-PSK/WPA2-PSKInterface (Built-in)1 x 10/100M auto-negotiation WAN port, 3 x 10/100M auto-negotiation LAN portsAntena3 x 5dBi external undetachable antennasOthersFrequency: 2.4GHz, LED: SYS, WiFi, LAN(1-3), WAN, T, WPS, Button: 1 WPS/RESET, DHCP Server: Support, Dimension: 127.4 x 90.5 x 26mmWarranty1 yearData Transfer Rate300Mbps to 599MbplsAntena3",https://ryanscomputers.com/tenda-f3-300mbps-wireless-n-router-3xantenna.html
Ryans,D-Link,Router,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/w/dwr-111-3g-2.jpg,DWR-111, D-Link DWR-111 3G 150Mbps Wireless Router,"Tk 1,900","BrandD-LinkModelDWR-111 3GNetwork standards802.11g,b, 3, 3uOutdoor range200 Sq MeterData transfer rate150 MbpsSecurity protocols64/128-bit WEP, WPA &amp; WPA2, Wi-Fi Protected Setup (WPS), PBC/PIN,Firewall protocolsNAT, SPI, MAC address filtering, Website filteringInterface (Built-in)1 x WAN, 1 x LAN, 1 x USB2.0AntenaBuilt-In AntennaArea CoverageUp to 600-800 sq. ft.SpecialtyCompatible Mobile Networks: EV-DO/CDMA HSPA+/HSUPA/HSDPA/UMTSWarranty3 yearPart NoDWR-111Data Transfer RateBelow 299Mbps",https://ryanscomputers.com/network/router/d-link-dwr-111-3g-150mbps-wireless-router.html
Ryans,Netis,Router,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/f/wf2419e.jpg,WF2419E, Netis WF2419E 300Mbps Wireless N Router with 2x5dbi Fixed Antenna,"Tk 1,200","BrandNetisModelNetis WF2419ENetwork standardsIEEE 802.11b, 11g, 11nData transfer rate300MbpsSecurity protocols64/128-bit WEP, WPA-PSK/WPA2-PSK (TKIP/AES), SSID Broadcast Enable/Disable, Wireless MAC FilteringInterface (Built-in)1 x 10/100M Auto MDI/MDIX RJ45 WAN, 4 x 10/100M Auto MDI/MDIX RJ45 LANAntena2 x 5dbi Fixed AntennaWarranty1 yearData Transfer Rate300Mbps to 599MbplsAntena2",https://ryanscomputers.com/netis-wf2419e-300mbps-wireless-n-router-with-2x5dbi-fixed-antenna.html
Ryans,D-Link,Router,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/i/dir-615-2_1.jpg,DIR-615, D-Link DIR-615 300mbps Network Router (Dual Antenna),"Tk 1,200","BrandD-LinkModelD-Link DIR-615Network standards802.11n,802.11b,802.11gData transfer rate10/100Security protocolsWPA, TKIP, AES, WEP, MAC,WPA/WPA2Firewall protocolsNAT/SPIInterface (Built-in)4 10/100 LAN Ports; 1 10/100 WAN PortWeight907.2 gmWarranty3 yearData Transfer Rate300Mbps to 599MbplsAntena2",https://ryanscomputers.com/network/router/d-link-dir-615-300mbps-network-router-dual-antenna.html
Ryans,Lenovo,Laptop,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/ip-320-8th-platinum-grey-2_1_30.jpg,330-15AST," Lenovo IdeaPad 330-15AST AMD A4-9125 (2.3GHz-2.6GHz, 4GB DDR4, 1TB) 15.6 Inch HD (1366x768) Display, Free DOS, Platinum Grey Notebook #81D600D5IN-1Y","Tk 26,200","BrandLenovoModelLenovo IdeaPad 330-15ASTProcessorAMD A4-9125Clock Speed2.3-2.6GHzCache1MBDisplay TypeHD LEDDisplay Size15.6""Display Resolution1366x768 (WxH) HDTouchNoRAM typeDDR4RAM4GBStorage1TB HDDGraphics chipsetIntegrated AMD GraphicsGraphics memorySharedNetworkingLAN, WiFi, Bluetooth, Card Reader, WebCamDisplay portHDMIAudio portComboUSB Port1 x USB3.0, 1 x USB2.0Battery2 Cell Li-PolymerBackup timeUp to 4 Hrs.Weight2.2KgColorPlatinum GreyOperating SystemFree-DosOthersAudio: 2 x 1.5 W speakers with Dolby AudioPart No81D600D5IN-1YWarranty1 yearMade in/ AssembleChinaCountry of OriginChina",https://ryanscomputers.com/lenovo-ideapad-ip330-15ast-amd-a4-9125-notebook.html
Ryans,Lenovo,Laptop,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/ip330s_4.jpg,A4-9125," Lenovo IdeaPad 330 AMD A4-9125 (2.3GHz-2.6GHz, 4GB DDR4, 1TB) 15.6 Inch HD (1366x768) Display, Free DOS, Midnight Blue Notebook #81D600D6IN-1Y","Tk 26,200","BrandLenovoModelLenovo IdeaPad 330ProcessorAMD A4-9125Clock Speed2.3-2.6GHzCache1MBDisplay TypeHD LEDDisplay Size15.6""Display Resolution1366x768 (WxH) HDTouchNoRAM typeDDR4RAM4GBStorage1TB HDDGraphics chipsetIntegrated AMD GraphicsGraphics memorySharedNetworkingLAN, WiFi, Bluetooth, Card Reader, WebCamDisplay portHDMIAudio portComboUSB Port1 x USB3.0, 1 x USB2.0Battery2 Cell Li-PolymerBackup timeUp to 4 Hrs.Weight2.2KgColorMarine BlueOperating SystemFree-DosOthersAudio: 2 x 1.5 W speakers with Dolby AudioPart No81D600D6IN-1YWarranty1 yearMade in/ AssembleChinaCountry of OriginChina",https://ryanscomputers.com/lenovo-ideapad-330-amd-a4-9125-2-3ghz-2-6ghz-4gb-ddr4-1tb-15-6-inch-hd-1366x768-display-free-dos-midnight-blue-notebook-81d600d6in-1y.html
Ryans,Micropack,Keyboard,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/m/km-203w.jpg,KM-203W, Micropack KM-203W Black 2.4G Wireless Keyboard & Mouse Combo with Bangla,Tk 875,"BrandMicropackModelMicropack KM-203WKeyboard TypeCombo Keyboard &amp; MouseInterface (Built-in)WirelessLanguage EnglishYesDimensions440 x 158 x 26mm, Mouse: 103 x 62 x 37.5mmColorBlackOthersWireless Technology: RF 2.4GHz, Wireless Range: 10meters, Receiver: Nano Receiver, Key Num: 104 Keys, Mouse Resolution: 1000dpi, Button: 3, OS Supported: Windows 7, 8, Vista, XP, Mac OS X 10.4 or later, LinuxWarranty1 year",https://ryanscomputers.com/micropack-km-203w-black-2-4g-wireless-keyboard-mouse-combo-with-bangla.html
Ryans,Asus,Laptop,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/x/4/x402ya-bl-03_1.jpg,X402YA," Asus VivoBook X402YA AMD Dual Core E2-7015 (1.50GHz, 4GB DDR3, 1TB HDD) 14 Inch HD (1366x768) Display, Win 10, Blue Notebook #GA120T","Tk 26,000","BrandAsusModelAsus VivoBook X402YAProcessorAMD Dual Core E2-7015Clock Speed1.50GHzCache1MBDisplay TypeHD LEDDisplay Size14""Display Resolution1366x768 (WxH) HDTouchNoRAM typeDDR3RAM4GBStorage1TB HDDGraphics chipsetAMD Radeon R2 GraphicsGraphics memorySharedNetworkingLAN, WiFi, Bluetooth, Card Reader, WebCamDisplay portHDMIAudio portComboBattery2 Cell Li-IonWeight1.65KgColorBlueOperating SystemWin-10 HomeOthersVideo Camera: VGA Web Camera (Fixed type), Wireless(Module): Wi-Fi 5(802.11ac)+Bluetooth 4.1 (Dual band) 1x1, Audio: Sonic Master, Keyboard type: Chiclet KeyboardPart NoGA120TWarranty2 year (Battery, Adapter 1 year)Made in/ AssembleChinaCountry of OriginTaiwan",https://ryanscomputers.com/asus-vivobook-x402ya-amd-dual-core-e2-7015-notebook-15904.html
Ryans,Rapoo,Keyboard,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/1/n1820-b-02.jpg,N1820, Rapoo N1820 Black USB Keyboard & Mouse Combo with Bangla,Tk 750,"BrandRapooModelRapoo N1820Keyboard TypeUSB KeyboardConnectivityWiredInterface (Built-in)WiredLanguage EnglishYesLanguage BanglaYesColorRegularOthersColor: Black, Mouse Resolution: 1000 DPIWarranty2 year",https://ryanscomputers.com/rapoo-n1820-usb-keyboard-mouse-combo-with-bangla.html
Ryans,Asus,Router,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/t/rt-n12-2.jpg,300Mbps," Asus RT-N12+ 300Mbps Wireless N 3in1 Router (Access Point, Range Extender, Router, IPTV Enabled)","Tk 1,900","BrandAsusModelAsus RT-N12+Network standardsIEEE 802.11b,g,n, IPv4, IPv6Data transfer rate300MbpsSecurity protocols64-bit WEP, 128-bit WEP, WPA2-PSK, WPA-PSK, WPA-Enterprise , WPA2-Enterprise , WPS supportFirewall protocolsAutomatic IP, Static IP, PPPoE(MPPE supported), PPTP, L2TPInterface (Built-in)1 x WAN, 4 x LANAntena2 x Fixed AntenaSupported UserUp to 5-10 User connectionsArea CoverageUp to 1600 sq. ft.OthersCoverage: Medium homes, Operating Frequency: 2.4 GHz, Management: UPnP, IGMP v1/v2/v3, DNS Proxy, NTP Client, DDNS, Port Trigger, Port Forwarding, DMZ, Button: WPS Button, Power Button, OS Supported: Windows 7, 8, 8.1, 10, XP, Mac OS X, Linux, Specialty -Warranty2 year",https://ryanscomputers.com/asus-rt-n12-300mbps-wireless-n-3in1-router-access-point-range-extender-router-iptv-enabled.html
Ryans,A4 Tech,Keyboard,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/b/kb-8a-02.jpg,A4, A4 Tech KB-8A Black USB Smart Key Keyboard,Tk 750,"BrandA4 TechModelA4 Tech KB-8AKeyboard TypeUSB KeyboardConnectivityWiredInterface (Built-in)USBLanguage EnglishYesDimensions459 x 25 x 165mmWeight640gmColorBlackOthersKeycaps: Traditional, Character: Laser Engraving, Splash Proof: Yes, Adjustable Keyboard Legs: Yes, Rating: 5 V / 30 mA, Cable Length: 150 cm, Hardware Connectivity: USB / PS2, OS Supported: Windows 7, 8, 8.1, 10, Vista, XPWarranty1 yearMade in/ AssembleChinaCountry of OriginTaiwan",https://ryanscomputers.com/a4-tech-kb-8a-black-usb-smart-key-keyboard.html
Ryans,Lenovo,Laptop,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/ideapad-330-01_1.jpg,N5000," Lenovo Ideapad 330 Intel PQC N5000 (1.1GHz-2.7GHz, 4GB DDR4, 1TB) 15.6 Inch HD (1366x768) Display Platinum Grey Notebook (1 Year Warranty) #81D100PJIN","Tk 28,800","BrandLenovoModelLenovo Ideapad 330ProcessorIntel PQC N5000Clock Speed1.1-2.7GHzCache4MBDisplay TypeHD LEDDisplay Size15.6""Display Resolution1366x768 (WxH) HDTouchNoRAM typeDDR4RAM4GBStorage1TB HDDGraphics chipsetIntel Integrated GraphicsGraphics memorySharedOptical deviceDVD RWNetworkingLAN, WiFi, Bluetooth, Card Reader, WebCamDisplay portHDMIAudio portComboUSB Port1 x USB3.0 Type-C, 2 x USB3.0Battery2 Cell Li-PolymerBackup timeUp to 6 Hrs.Weight2.2KgColorPlatinum GreyOperating SystemFree-DosOthersAudio: 2 x 1.5W Harman Stereo speakers with Dolby AudioPart No81D100PJINWarranty1 yearMade in/ AssembleChinaCountry of OriginChina",https://ryanscomputers.com/lenovo-ideapad-330-intel-pqc-n5000-notebook.html
Ryans,Nikon,Camera,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/i/nikon-d3500.jpg,D3500, Nikon D3500 Digital SLR Camera Body With AF-S 18-140mm Lens,"Tk 49,500","BrandNikonModelNikon D3500Effective Pixels24.2 Mega PixelLensAF-S 18-140mm LensProcessorExpeed 4Sensor typeCMOSSensor SizeAPS-C (23.5 x 15.6 mm)Screen TypeTFT LCD DisplayTouch screenNoneScreen Dots921,000Image Res6000 x 4000Image Ratio w:h3:2Video Res1920 x 1080 (60, 50, 30, 25, 24 fps), 1280 x 720 (60, 50 fps), 640 x 424 (30, 25 fps)Video formatMPEG-4, H.264ISOAuto, 100-25600ISO Maximum25600Shutter speed30-1/4000 Sec.Autofocus assist lampYesManual focusYesNumber of focus points11Live ViewYesViewfinder typeOptical (pentamirror)Viewfinder coverage95%Built-in flashYesFlash Range7.00 m (at ISO 100)External flashYesFlash X sync speed1/200 sec.Face detectionYesRed-eye reductionYesDigital zoomNoneMicrophoneBuilt-in Mono MicrophoneSpeakerMonoMemory typeSD, SDHC, SDXCUSBUSB 2.0 (480 Mbit/sec)HDMI portYes (mini-HDMI)Wireless technologyBuilt-InGPSNoneRemote controlYes (via smartphone)BatteryEN-EL14a lithium-ion battery and chargerBody Dimension124 x 97 x 69.5mmWeight365gmSpecialtySingle-lens reflex digital camera, Eye-level Pentamirror Single-Lens Reflex viewfinder, Wide Viewing Angle TFT-LCD, Eye-Fi Compatible Wi-Fi Functionality, SnapBridge Smart Device App Connectivity, Bluetooth Version 4.1Product RangeEntry LevelWarranty1 Year (Only Body &amp; Lens)Release DateAug 30, 2018Made in/ AssembleThailand",https://ryanscomputers.com/nikon-d3500-digital-slr-camera-body-with-af-s-18-140mm-lens.html
Ryans,Lenovo,Laptop,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/ip-320-black-2_1_25.jpg,A4," Lenovo IdeaPad 330 AMD A4 9125 (2.3GHz-2.6GHz, 4GB DDR4, 1TB) 15.6 Inch HD (1366x768) Display, Fee DOS, Obsidian Black Notebook #81D600D4IN-1Y","Tk 26,200","BrandLenovoModelLenovo IdeaPad 330ProcessorAMD A4-9125Clock Speed2.3-2.6GHzCache1MBDisplay TypeHD LEDDisplay Size15.6""Display Resolution1366x768 (WxH) HDTouchNoRAM typeDDR4RAM4GBStorage1TB HDDGraphics chipsetIntegrated AMD GraphicsGraphics memorySharedNetworkingLAN, WiFi, Bluetooth, Card Reader, WebCamDisplay portHDMIAudio portComboUSB Port1 x USB3.0, 1 x USB2.0Battery2 Cell Li-PolymerBackup timeUp to 4 HrsWeight2.2KgColorObsidian BlackOperating SystemFree-DosOthersAudio: 2 x 1.5 W speakers with Dolby AudioPart No81D600D4IN-1YWarranty1 yearMade in/ AssembleChinaCountry of OriginChina",https://ryanscomputers.com/lenovo-ideapad-ip330-amd-a4-9125-notebook.html
Ryans,Canon,Camera,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/0/800d-18-55-3.jpg,800D, Canon EOS 800D Digital SLR Camera Body With EF-S 18-55mm STM Lens,"Tk 50,000","BrandCanonModelCanon EOS 800DEffective Pixels24.20 megapixelsLensEF-S 18-55mm STMProcessorDigic 7Sensor typeCMOS SensorSensor SizeAPS-C (22.3mm x 14.9mm)Screen TypeLCD DisplayTouch screenYesScreen Dots1,040,000 sRGBImage Res6000 x 4000Image Ratio w:h1:1, 4:3, 3:2, 16:9, RAWVideo Res1920 x 1080 (59.94, 50 fps),(29.97, 25, 23.98 fps), 1280 x 720 (59.94, 50 fps), (29.97, 25), 640 x 480 (29.97, 25)Video formatMP4Playback Zoom1.5x - 10xISOAutoISO Maximum100-25600Shutter speed1/4000 to 30secAutofocus assist lampYesManual focusYesNumber of focus points45Live ViewYesViewfinder typeOptical (pentamirror)Viewfinder coverage95%Built-in flashYesFlash Range12 m (at ISO 100)External flashYesFlash X sync speed1/200 secFace detectionYesRed-eye reductionYesDigital zoom3 - 10xMicrophoneStereoMemory typeSD/SDHC/SDXCUSBUSB 2.0HDMI portYes (mini HDMI)Wireless technologyBuilt inRemote controlYes (RC-6, BR-E1)BatteryLP-E17 Rechargeable Li-ion BatteryBody Dimension(W)131.0 x (H)99.9 x (D)76.2mmWeight532gmSpecialtyCross-type AF points, Dual Pixel CMOS AF, Wi-Fi, NFC and Bluetooth, 6fps continuous shooting, Vari-angle touch-screen, Full HD video at 60pCompatible LensesAll EF and EF-S lensesProduct RangeEntry LevelWarranty1 Year (Only Body &amp; Lens)Release DateFeb 14, 2017Made in/ AssembleTaiwan / Japan",https://ryanscomputers.com/canon-eos-800d-digital-slr-camera-body-with-ef-s-18-55mm-stm-lens.html
Ryans,TP-Link,Router,https://ryanscomputers.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/r/archer-c60-ac1350-3.jpg,C60, TP-Link Archer C60 AC1350 Dual Band Wireless N Router,"Tk 3,150","BrandTP-LinkModelTP-Link Archer C60Network standardsIEEE 802.11ac/n/a 5GHz, IEEE 802.11b/g/n 2.4GHzOutdoor range1100 Sq. MeterData transfer rate1350MbpsSecurity protocolsWEP, WPA\\WPA2, WPA-PSK\\WPA2-PSKInterface (Built-in)4 x 10/100Mbps LAN Ports, 1 x 10/100Mbps WAN PortAntena3 x 2.4GHz Antennas / 2 x 5GHz AntennasSupported UserUp to 15 User connectionsArea CoverageUp to 1800 sq. ft.OthersCoverage: Up to 1800 sq.ft, Supported User: Up to 15 connectionsSpecialtyWall mountableWarranty1 yearData Transfer Rate1200Mbps to 1499MbpsAntena5",https://ryanscomputers.com/network/router/tp-link-archer-c60-ac1350-dual-band-wireless-n-router.html
